platform,movie_name,genre,imdb_rating,release_year
Netflix,Planet 51,Kids & Family,6.0,2009
Netflix,Poms,Comedy,6.256798623063683,2019
Netflix,Seabiscuit,Drama,6.256798623063683,2003
Netflix,Space Cowboys,Action,6.256798623063683,2000
Netflix,Team America: World Police,Action,6.256798623063683,2004
Netflix,The Edge of Seventeen,Comedy,7.3,2016
Netflix,The Haunting in Connecticut 2: Ghosts of Georgia,Horror,6.256798623063683,2013
Netflix,The Last Boy Scout,Action,6.256798623063683,1991
Netflix,The Lincoln Lawyer,Drama,7.3,2011
Netflix,The Losers,Action,5.4,2010
Netflix,The Machinist,Drama,7.7,2004
Netflix,The Net,Thriller,6.256798623063683,1995
Netflix,The Original Kings of Comedy,Stand-Up Comedy,6.256798623063683,2000
Netflix,Valentine's Day,Comedy,5.7,2010
Netflix,Charmed,TV Dramas,6.256798623063683,2021
Netflix,The Lost Café,Drama,6.256798623063683,2018
Netflix,The Vault,Action,4.8,2021
Netflix,Centaurworld,Kids' TV,6.256798623063683,2021
Netflix,Eyes of a Thief,Drama,6.256798623063683,2014
Netflix,Glow Up,British TV Shows,6.256798623063683,2021
Netflix,I'm Glad I Did,Documentary,6.256798623063683,2020
Netflix,Khawatir,International TV Shows,6.256798623063683,2009
Netflix,Myth & Mogul: John DeLorean,British TV Shows,6.256798623063683,2021
Netflix,Outer Banks,TV Action & Adventure,6.256798623063683,2021
Netflix,Pomegranates and Myrrh,Drama,6.256798623063683,2009
Netflix,Rurouni Kenshin: The Beginning,Action,6.256798623063683,2021
Netflix,The Last Mercenary,Action,6.256798623063683,2021
Netflix,Flower Girl,Comedy,6.256798623063683,2013
Netflix,Resort to Love,Comedy,6.256798623063683,2021
Netflix,Transformers: War for Cybertron: Kingdom,Anime Series,6.256798623063683,2021
Netflix,Bartkowiak,Action,6.256798623063683,2021
Netflix,Fantastic Fungi,Documentary,6.256798623063683,2019
Netflix,Tattoo Redo,Reality TV,6.256798623063683,2021
Netflix,The Flash,Crime TV Shows,6.256798623063683,2021
Netflix,The Snitch Cartel: Origins,Crime TV Shows,6.256798623063683,2021
Netflix,All American,TV Dramas,6.256798623063683,2021
Netflix,Department,Action,6.256798623063683,2012
Netflix,Hostage House,Thriller,6.256798623063683,2021
Netflix,How to Sell Drugs Online (Fast),Crime TV Shows,6.256798623063683,2021
Netflix,Mighty Express,Kids' TV,6.256798623063683,2021
Netflix,Mimi,Comedy,6.256798623063683,2021
Netflix,Plastic Cup Boyz: Laughing My Mask Off!,Stand-Up Comedy & Talk Shows,6.256798623063683,2021
Netflix,The Operative,Drama,6.256798623063683,2019
Netflix,The Walking Dead,Classic & Cult TV,6.256798623063683,2019
Netflix,Wynonna Earp,International TV Shows,6.256798623063683,2020
Netflix,Django Unchained,Action,8.4,2012
Netflix,A Second Chance:  Rivals!,Kids & Family,6.256798623063683,2021
Netflix,African America,Drama,6.256798623063683,2021
Netflix,Bankrolled,Comedy,6.256798623063683,2021
Netflix,Blood Red Sky,Action,6.256798623063683,2021
Netflix,Feels Like Ishq,International TV Shows,6.256798623063683,2021
Netflix,Kingdom: Ashin of the North,Horror,6.256798623063683,2021
Netflix,Masters of the Universe: Revelation,TV Action & Adventure,6.256798623063683,2021
Netflix,Revelations: The Masters of the Universe: Revelation Aftershow,Anime Series,6.256798623063683,2021
Netflix,Sky Rojo,International TV Shows,6.256798623063683,2021
Netflix,The Last Letter From Your Lover,Drama,6.256798623063683,2021
Netflix,The Movies That Made Us,Docuseries,6.256798623063683,2021
Netflix,9to5: The Story of a Movement,Documentary,6.256798623063683,2021
Netflix,Chhota Bheem - Dinosaur World,Kids & Family,6.256798623063683,2015
Netflix,Chhota Bheem - Neeli Pahaadi,Kids & Family,6.256798623063683,2013
Netflix,Chhota Bheem & Ganesh,Kids & Family,6.256798623063683,2009
Netflix,Chhota Bheem & Krishna: Mayanagari,Kids & Family,6.256798623063683,2011
Netflix,Chhota Bheem & Krishna: Pataliputra- City of the Dead,Kids & Family,6.256798623063683,2010
Netflix,Chhota Bheem And The Broken Amulet,Kids & Family,6.256798623063683,2013
Netflix,Chhota Bheem And The Crown of Valhalla,Kids & Family,6.256798623063683,2013
Netflix,Chhota Bheem and the Incan Adventure,Kids & Family,6.256798623063683,2013
Netflix,Chhota Bheem and The ShiNobi Secret,Kids & Family,6.256798623063683,2013
Netflix,Chhota Bheem Aur Hanuman,Kids & Family,6.256798623063683,2012
Netflix,Chhota Bheem aur Krishna,Kids & Family,6.256798623063683,2009
Netflix,Chhota Bheem aur Krishna vs Zimbara,Kids & Family,6.256798623063683,2013
Netflix,Chhota Bheem in African Safari,Kids & Family,6.256798623063683,2015
Netflix,Chhota Bheem Ka Roosi Romanch,Kids & Family,6.256798623063683,2019
Netflix,Chhota Bheem: Bheem vs Aliens,Kids & Family,6.256798623063683,2010
Netflix,Chhota Bheem: Dholakpur to Kathmandu,Kids & Family,6.256798623063683,2012
Netflix,Chhota Bheem: Dus Pe Dus,Kids & Family,6.256798623063683,2014
Netflix,Chhota Bheem: Journey to Petra,Kids & Family,6.256798623063683,2011
Netflix,Chhota Bheem: Master of Shaolin,Kids & Family,6.256798623063683,2011
Netflix,Chhota Bheem: The Rise of Kirmada,Kids & Family,6.256798623063683,2012
Netflix,Chicago Med,TV Dramas,6.256798623063683,2019
Netflix,Cousins,Drama,6.3,2021
Netflix,Wannabe Courageous,Comedy,6.256798623063683,2019
Netflix,Words Bubble Up Like Soda Pop,Anime Features,6.256798623063683,2021
Netflix,Sanitation Day,Drama,6.256798623063683,2020
Netflix,Sexy Beasts,British TV Shows,6.256798623063683,2021
Netflix,Too Hot to Handle: Brazil,International TV Shows,6.256798623063683,2021
Netflix,Trollhunters: Rise of the Titans,Kids & Family,6.256798623063683,2021
Netflix,Milkwater,Comedy,6.256798623063683,2020
Netflix,Okupas,Classic & Cult TV,6.256798623063683,2020
